id	kids	mothers	
21302	1999.35829438	12710.6165535
40601	1484.76677924	8563.72612092
11503	672.670695801	4143.81745554
12301	2080.44453765	11835.9863663
89999	1.03653335354	91.3990480119
21305	4483.44348835	25814.5450081
40702	1600.59357208	9696.40877153
11102	2013.02045657	11860.0021361
12501	622.803794324	3585.84544028
10401	1045.51004266	6291.04591973
40602	657.386707524	3580.91607729
10702	0.0	0.0
31801	848.878053291	5525.09523724
11903	1555.22470818	10770.803911
50301	1114.20791705	9458.49828648
40503	651.802957144	3769.61156383
69999	11.9353184668	145.491914579
11802	2741.95464449	22139.070243
30504	1233.74731226	11752.1857222
10903	958.308188241	5343.82090821
11502	472.669261028	3516.96226761
10704	2815.85707194	21052.4328414
20103	528.610250288	3222.23689272
31403	1044.97864539	6601.22432668
11004	2224.24165329	12483.946868
31303	290.132578148	1745.9544632
50102	2760.1612331	16221.390708
20505	1055.7806441	6141.27390834
10602	2396.35999129	13648.5326761
30306	511.846671851	3347.24936624
40304	4455.59237791	28524.7791349
30904	378.198697088	2599.21903141
30908	974.447256463	7842.59170739
10201	3991.45030208	25421.2605576
30303	1158.53284688	8570.70770905
20402	1010.03720812	6546.82247375
31401	2362.52305507	15631.5119498
11602	2082.06553472	10927.3155089
20606	795.881071824	13134.4338927
11002	945.109486684	5069.34988283
10703	2310.18295739	14733.556626
11302	361.329458618	1909.00973734
30402	989.912927135	6670.15575649
70203	156.455418348	827.581860102
10103	376.205997758	2774.25949483
40205	2118.42065517	14964.656383
21703	906.256294658	5112.08996264
40104	820.956454141	6532.25592479
59999	46.126072956	767.572422149
12503	1846.50086887	9142.21653575
51001	776.489536028	4712.51343467
12401	1887.63108762	11553.9325456
21502	1357.87753445	8084.68065818
79797	0.0359586419232	0.215751851539
40501	884.823528727	5569.33932139
70201	586.821479286	4331.41714922
40101	104.949843969	2893.13611413
40102	1796.21872819	11760.7648376
60402	1093.52240448	6742.9099002
31501	462.302980203	2699.54148984
20602	1200.59694206	11282.8679561
31202	3235.23239998	19212.3285827
21704	1253.52910692	7903.42201886
60301	250.363944123	1648.13455324
40502	568.437350148	2970.50054332
21601	941.649390109	5246.29024819
31607	1133.62474526	6706.2811442
21501	1234.35025938	7930.50514813
60102	1370.89010424	8628.43239665
50901	1382.02147244	8166.39346288
11904	1996.54703459	13699.3035987
31302	2117.72507648	11659.7098197
60105	882.986272956	8176.33074317
39797	1.53242494372	11.6750193703
31502	857.926237753	4633.34144739
10202	4219.85633372	25417.9448782
30401	749.094423461	4573.19799527
11202	1608.64826608	10148.3228689
60104	910.943029628	5358.93163159
80103	15.5140086822	121.104932924
11301	1256.08528707	6732.45623974
11103	3903.94631335	29759.081859
21402	3508.09160937	22546.5761217
31003	3132.47880981	18574.7364371
30605	881.84293809	5290.1505972
10902	273.301310597	1601.25983973
50601	2303.13563196	12191.5571532
40701	971.302638317	6034.40016968
29797	0.0	0.0
90104	10.7736072544	136.626132403
31602	1816.0826939	12421.851373
10805	1108.32408235	6760.5181504
80101	2322.62147637	15360.4911553
20203	260.681328158	1363.88782299
50501	3694.80556297	25288.147966
12701	1874.77018617	10505.7766692
30101	1737.97619266	12043.6596084
10801	568.28731681	3443.14692453
31903	1110.90036535	6733.96285838
11401	2171.30636827	12872.2735718
31002	1595.44688361	9538.60394008
21002	890.665838182	4810.12473134
40103	649.660030884	5064.95388374
30909	946.123293945	8377.38254419
11001	845.828932607	5795.27993043
10303	1232.90918411	6628.21586884
31608	477.448884934	2942.5389888
10106	963.14165967	5450.74437875
10301	1181.33009152	7507.48555425
50603	1101.11029457	8950.40040354
50902	1345.65905903	7371.70676203
31104	1334.91972644	8307.0607755
21204	1843.23236729	11911.2567707
20607	1351.87352876	19938.8808144
10803	21.64972501	47.5499573939
