id	kids	mothers	
21205	1471.27204619	16239.2948836
20901	415.894788507	3303.12929168
30905	60.3018323924	467.942583969
12104	381.555796438	4094.313176
80110	24.4434544654	234.17780163
30907	468.417228155	2686.35317108
29999	11.2949840531	323.168984358
20504	85.8438692664	726.864999991
12703	694.70884813	4879.64389923
12203	358.790315776	3552.56885634
30906	202.999680157	1419.77707591
90102	6.69996494538	44.0342204297
31102	204.480167982	955.36135077
50702	32.6248610001	564.796495763
21001	135.979533583	1248.33892152
79999	2.2927011986	39.4874133019
11901	1142.5284867	9522.0811393
30602	449.434572402	3557.65364877
50402	52.2750519415	429.081593344
12602	1359.58968176	13374.1898577
50701	471.527711033	3451.26437454
30801	59.1020176355	402.156429335
51102	17.1683192512	207.689546062
30604	21.7798974126	195.898286938
20902	384.90516053	4404.67425507
20801	127.15779206	1537.60084025
12502	894.263028553	6033.67180257
20804	84.3505899854	2115.47084077
30103	212.792181919	1409.6239493
40403	166.386819099	2132.48409206
30903	211.203758684	1816.81380121
31203	19.5225391969	450.615782448
10304	70.3268749626	403.348875952
70101	114.897686401	1329.45403384
50201	191.561107786	1349.53478176
60302	8.56054583399	161.470896032
12303	31.6291000517	256.345715121
20301	12.1536132504	80.1005242111
20201	173.358635168	1034.25384038
31901	118.203304051	962.474749551
69797	0.0	0.0
50602	364.667841906	4261.88190531
11203	91.7877094532	820.737900183
12601	533.182986457	4254.1138646
40202	204.010413348	1205.30649937
40107	113.209469577	1186.74812449
20101	104.48603367	1064.03225123
31402	283.813845825	1597.12163909
30902	70.5985478621	720.658448909
20903	72.533180251	560.86840773
12003	1094.32196266	14962.005998
20604	481.867197677	25445.3096167
20501	32.1523160161	348.539565315
21203	938.762092143	5363.72476484
21503	69.5365408409	519.216859539
19797	0.215751851539	1.29451110923
70205	39.6744776821	241.031794624
21102	83.2248736798	636.692685399
21104	566.435031155	3901.11008182
11702	223.628916851	2698.59376072
40301	27.7175429207	435.12702055
10302	71.8692287381	340.101790085
31105	264.789956021	1640.873869
40106	109.901665223	819.858858131
50903	31.7667076575	151.681575058
12201	59.2750289122	758.648814496
31905	29.8764720511	284.767435977
30202	241.570878013	1921.46403484
31103	622.417997021	3076.82705437
50604	951.52659679	6598.48069928
12504	909.038920867	7311.35887967
60303	3.22400062444	31.5031666331
50403	548.74592431	4193.28275227
12103	916.227514777	6662.77342274
20202	33.5937844005	319.033945778
20601	195.861942146	2911.38617881
12802	210.516937452	1526.71196599
20503	30.031921617	358.32402365
12403	397.947692951	2465.02120441
21301	2080.71173334	14929.7842465
20502	36.8691961656	322.204889532
70202	3.47027404063	74.8081718193
30201	112.532847059	909.411428226
40402	219.008206406	2260.95573283
30304	200.936787985	2089.54353884
20904	903.33137866	6183.22624266
31001	661.5680236	4890.57552042
50502	783.125215968	6857.02001458
11504	153.368854217	914.402794007
80107	175.855725383	1392.38058491
40105	114.64037254	1416.82085937
31606	26.4693748407	341.614498683
12202	75.5849039888	531.226463405
50503	786.773441017	5600.52966104
50401	338.227695705	3515.50843347
40204	772.343120407	5023.86071517
50704	432.257781395	3907.62056303
60203	42.0727681747	156.620941324
20802	568.494220416	6748.84090658
40303	161.424425359	1459.65793524
80106	50.0191757257	706.398455252
51104	85.3630665448	639.241772989
11402	41.5977702705	325.908018566
30404	104.844174447	739.551114134
21303	564.824221022	6409.44216033
20603	184.298283649	2364.11609428
50103	19.738454761	158.784749011
31601	63.3702288729	663.765401556
21602	21.7972333807	185.812255596
10102	82.3353284502	756.59249944
20701	842.535329827	8983.0493387
12402	0.0	0.0
30301	142.588899442	1460.39459812
10604	53.3850430722	218.403513694
39999	4.53802240099	385.945822964
21103	560.732415539	3443.65396635
70204	18.7901585395	82.0761673046
30302	172.708195576	2773.85964584
30703	51.3846804831	310.784192054
11101	145.662254675	974.570111103
21003	278.506054129	1933.87519083
31605	37.8958746378	370.485714574
10502	15.4417979271	111.869149693
10104	50.4861385967	420.674587341
30305	819.118374094	5255.29622431
11601	774.548956947	5774.46823761
21004	63.0304688868	430.443649878
40302	229.654766188	2392.29423488
30701	60.2585301457	430.760556112
30702	60.6893676665	344.198999336
31301	36.6199100212	246.364303216
20403	83.0818225755	547.674355947
30803	150.600054445	1223.43797925
10105	38.6462445624	247.938483411
50607	143.20413634	2016.27339308
10804	74.2906158022	443.23030559
80104	477.699634217	3629.57570236
30502	74.5514545719	998.320411769
51003	99.6618238989	804.790909891
20605	176.28024573	3728.51140922
11603	944.030451476	6292.15545116
60202	14.7956034889	100.806089567
31603	51.7030812737	683.625702762
10501	41.2826470675	195.660664682
12405	243.124802946	1685.30401516
10901	73.7026613518	637.704159617
51101	10.0486234545	151.968279319
70103	50.2280687083	342.682980539
21105	214.820401751	1599.45890352
50302	314.834416339	5463.47573182
31106	689.264234216	3450.9112688
31902	29.6599361106	397.589014979
40504	26.3235618618	79.4280426706
11303	109.605115513	829.643997784
80109	96.5537009084	1103.08088792
40203	376.270973167	2984.27958196
31305	94.9875333854	852.482159115
31304	132.653619656	871.098385122
20703	772.056368916	9142.26960788
60103	46.4116688687	595.557971964
21202	559.887398771	3710.10874818
89797	0.0	0.0
11801	254.060392346	3189.37265161
