id	kids	mothers	
20601	35.5496318045	416.768357345
12802	23.0390059686	209.713720614
20503	25.8757955535	121.039270795
12403	127.505704543	509.066643642
21301	492.992136397	1868.66435279
20502	22.2711659515	95.4470882706
70202	2.90870566639	25.1389430982
30201	11.8843071302	111.420870624
40402	77.4532125708	341.47048088
30304	56.532963029	207.697997525
20904	224.8372726	1150.91458015
31001	237.216790595	936.739857095
50502	403.713065068	1984.48456594
11504	8.96089474192	95.361429003
80107	52.8637506581	260.390200829
40105	8.42113957303	91.1649646204
31606	16.9430460752	88.2699871522
12202	14.4713653896	100.677730892
50503	343.28290605	1701.754614
50401	85.134662798	529.72248552
40204	213.806518142	742.361361546
50704	41.125199422	292.9413783
60203	12.5307728315	73.2799595185
20802	53.118437553	481.237163136
40303	14.329393726	140.737961424
80106	11.0830609938	101.311493084
51104	46.7130796899	204.898222575
11402	14.8544964926	82.9730545086
30404	20.1047743205	130.759513784
21303	131.856786509	836.854681521
20603	158.002945214	809.039111283
50103	10.6460693208	47.9110985431
31601	15.0417688175	139.873236866
21602	15.1070471215	54.1766341687
10102	22.7913510917	174.386123682
20701	38.6630185398	425.577766813
12402	0.0	0.0
30301	18.7387441922	144.30112662
10604	13.3741925126	86.9258865218
39999	3.80374249229	93.3304771921
21103	51.6993675571	286.245875663
70204	13.8085478691	35.733774687
30302	40.7893946476	453.325239535
30703	16.1278943601	69.7964734322
11101	31.0659219565	188.487441598
21003	47.2796232705	369.59430882
31605	12.1965635844	88.113403161
10502	9.39056574855	54.0112024819
10104	23.9028087637	119.509894593
30305	125.256065321	468.304360603
11601	145.144721713	828.028517998
21004	15.6422651451	77.8830700749
40302	39.0913546881	371.602747464
30701	39.735663598	170.561496838
30702	20.0991627327	94.4854166891
31301	10.4069763614	49.7349640514
20403	57.9879400387	189.011409602
30803	66.6487902339	336.453552399
10105	16.9391263697	102.629165665
50607	33.6540610738	253.247649257
10804	23.2001976311	130.17763467
80104	77.5002224967	518.091814854
30502	20.4996016699	146.445289591
51003	25.8579515639	172.98453725
20605	77.4470041439	702.831340957
11603	263.285092237	783.311193069
