id	kids	mothers	
60201	133.124731198	550.201270135
50703	163.069761926	775.270369386
20702	293.328778439	2130.85895335
30503	218.186583105	1827.14335715
30804	9.55438470611	48.2282437484
30601	44.492228574	376.048239872
30102	44.1750943467	319.962502747
21304	922.147326491	4481.16361866
49797	0.0	0.0
51002	33.488968992	249.055568367
49999	2.79877373857	28.4969585764
59797	0.0287669135385	0.172601481231
11902	1844.96357296	9963.11499284
11701	215.988507407	1521.24400504
12002	118.567025125	742.671806249
51103	57.2709691554	362.674311369
30203	109.489979513	920.461696258
21401	271.751529682	1510.75361059
30204	215.865452336	1220.46455845
20303	36.515812985	233.139112517
60101	11.3972528454	49.7050836432
20401	49.5934814675	204.269365617
31802	212.301861129	1430.26616608
10503	98.5473662137	529.085410249
20803	200.058222022	1779.10740836
12101	423.469086003	2681.30277086
40201	10.6179372247	92.8748136854
31101	7.53387370822	34.6960419941
50705	156.166831138	734.005920597
11703	254.323896195	4731.47607908
10402	119.635127936	659.985858054
90103	0.0	3.55771483928
11003	34.8744827581	132.447923455
30501	136.83167733	1714.98455621
60401	19.9516185688	132.771254993
30603	51.0836508449	303.032293817
99797	0.0	0.0
21101	474.881731168	3531.49840957
21701	27.0362536021	108.566536283
30901	31.8928915367	476.107958141
50101	29.7777516279	214.219285069
10701	139.625913443	555.568993901
70104	84.349929751	469.491553493
21603	301.685320996	1279.35062998
12302	1231.00915777	6463.12306795
80108	35.984793658	251.164207854
12102	399.398131297	2496.41828974
12001	326.194809902	2197.55904523
12404	28.9330615767	252.688171226
12801	126.076016211	900.956883008
