GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.86	0.85	0.9	0.83	0.86	-91	-88	-5	3	0
01003	0.92	0.88	1.07	1.31	0.73	-287	-336	22	31	-4
01005	1.04	0.81	1.09	2.48	1.0	-6	-23	6	10	0
01007	1.0	0.98	1.07	0.92	1.18	-18	-21	2	1	0
01009	0.97	0.91	1.32	1.3	1.78	-56	-79	1	20	2
01011	1.19	1.02	1.15	1.83	0.58	14	-1	10	5	0
01013	0.91	0.9	0.91	1.23	0.86	-17	-18	0	1	0
01015	0.87	0.82	0.97	1.1	0.86	-95	-134	26	12	0
01017	0.98	0.95	0.92	2.83	1.39	-24	-29	-6	9	2
01019	0.84	0.8	1.44	0.67	4.31	-58	-59	0	-2	2
01021	1.01	0.93	1.1	1.75	0.96	-9	-33	6	18	0
01023	0.97	0.9	1.04	1.91	0.65	-12	-12	0	0	0
01025	0.92	0.96	0.86	1.67	0.39	-25	-9	-18	3	-1
01027	0.82	0.76	0.89	1.41	2.73	-24	-22	-4	2	1
01029	0.99	0.97	1.35	1.43	0.32	-16	-18	1	1	0
01031	0.97	0.88	1.05	1.38	1.23	-45	-68	8	15	1
01033	0.91	0.91	0.88	0.95	1.09	-70	-63	-7	1	0
01035	1.08	1.14	0.95	2.78	4.22	0	2	-4	3	0
01037	0.8	0.73	0.83	2.11	0.97	-36	-21	-17	2	-1
01039	1.04	0.98	1.25	1.57	1.15	-11	-23	10	3	-1
01041	0.91	0.9	0.83	2.59	0.35	-9	-7	-5	3	0
01043	1.01	0.95	1.42	1.63	1.8	-19	-58	6	27	6
01045	1.04	1.02	1.02	1.3	0.9	13	-9	8	12	2
01047	0.97	0.91	0.98	1.53	1.54	8	-14	20	1	1
01049	0.97	0.86	1.11	1.42	0.95	-62	-111	1	51	-2
01051	0.85	0.84	0.84	1.12	1.07	-124	-116	-20	11	0
01053	1.05	0.99	1.06	1.48	1.36	-4	-15	7	4	0
01055	0.89	0.8	1.0	1.8	1.16	-154	-181	-3	27	3
01057	1.04	0.9	1.35	1.72	21.86	-13	-23	2	2	5
01059	1.1	0.92	1.33	1.82	0.68	0	-36	-4	40	1
01061	0.93	0.92	0.91	0.96	1.78	-41	-41	1	-1	0
01063	1.04	0.94	1.02	2.05	4.64	-1	-2	0	0	0
01065	1.02	1.05	0.98	1.16	2.86	7	-4	10	1	1
01067	0.89	0.88	0.9	1.01	1.25	-22	-19	-4	1	0
01069	0.89	0.82	0.96	1.32	1.17	-103	-135	15	12	5
01071	0.86	0.8	1.61	1.39	0.69	-85	-95	6	6	-2
01073	0.92	0.85	0.92	1.78	0.9	-64	-298	45	180	9
01075	0.89	0.87	0.91	1.24	1.64	-21	-20	-2	0	0
01077	0.77	0.75	0.79	1.27	0.64	-142	-151	-3	12	0
01079	0.9	0.95	0.8	0.65	2.01	-61	-48	-10	-4	1
01081	0.72	0.67	0.76	1.14	0.96	-99	-77	-38	21	-4
01083	0.89	0.86	0.88	1.32	0.83	-154	-155	-27	30	-2
01085	1.0	1.03	0.97	2.04	0.41	-5	-6	0	1	0
01087	0.64	0.85	0.61	0.93	0.97	-22	-7	-15	0	0
01089	0.87	0.85	0.85	1.2	0.78	-375	-428	32	49	-28
01091	1.04	1.12	0.94	1.64	1.93	-8	1	-12	3	0
01093	0.9	0.85	1.82	1.3	1.09	-45	-52	5	1	1
01095	1.13	0.93	1.87	2.1	1.65	27	-105	10	119	3
01097	0.98	0.91	1.05	1.04	1.13	86	-195	250	24	8
01099	0.85	0.85	0.86	0.95	0.68	-30	-19	-12	1	0
01101	0.94	0.86	0.9	2.77	0.97	40	-115	68	90	-3
01103	0.97	0.84	1.05	1.74	1.18	-100	-182	9	72	2
01105	0.82	0.7	0.88	0.81	0.39	-2	-3	1	0	0
01107	0.82	0.75	0.93	0.54	0.17	-42	-33	-3	-5	-1
01109	0.67	0.62	0.71	0.95	0.68	-12	-10	-5	2	2
01111	1.0	0.98	1.0	1.23	2.82	-23	-24	-2	2	1
01113	1.02	1.02	0.91	1.79	1.53	29	8	-9	24	5
01115	0.96	0.94	0.93	1.54	0.87	-92	-89	-7	8	-5
01117	0.89	0.86	0.78	1.45	1.19	-373	-381	-54	56	6
01119	0.79	0.72	0.82	0.81	0.65	0	2	-4	0	1
01121	0.83	0.86	0.75	1.22	0.65	-148	-98	-48	3	-5
01123	0.95	0.93	0.92	2.19	0.98	-54	-50	-8	4	0
01125	0.77	0.66	0.83	1.79	0.71	0	-122	40	70	11
01127	1.03	0.94	1.28	3.38	1.17	-37	-75	12	25	1
01129	0.95	1.0	1.02	0.58	0.27	-27	-19	-5	-2	0
01131	1.09	0.91	1.11	3.4	5.14	3	-6	8	1	0
01133	0.94	0.91	2.54	1.18	1.26	-34	-37	2	1	0
02013	0.54	0.92	1.64	0.82	0.17	-13	0	1	-2	-12
02016	0.59	1.03	1.23	0.79	0.32	-20	-2	0	-3	-15
02020	1.01	0.84	1.39	1.21	1.25	322	-117	104	202	132
02050	1.62	0.95	2.69	1.73	0.88	111	5	1	104	1
02060	1.42	1.05	2.03	2.07	0.62	2	0	0	2	-1
02063	1.26	1.14	2.64	1.64	1.09	10	3	1	7	0
02066	1.39	1.31	1.67	1.45	2.42	8	4	0	3	0
02068	0.75	0.76	0.44	1.17	0.3	-7	-5	0	0	-2
02070	1.71	1.13	0.88	1.87	1.57	33	2	0	31	0
02090	1.1	1.0	1.48	1.32	1.15	252	94	44	94	21
02100	0.75	0.75	0.0	0.82	0.32	-6	-5	0	0	0
02105	1.14	1.11	0.0	1.28	0.0	0	-2	0	2	0
02110	0.85	0.73	1.13	1.29	0.7	-25	-46	2	26	-6
02122	1.06	0.99	1.49	1.39	1.06	14	-14	2	28	-3
02130	0.84	0.83	0.76	0.95	0.66	-18	-17	-1	2	-3
02150	1.11	1.1	1.2	1.53	0.77	27	17	1	13	-5
02158	2.11	2.1	4.8	2.1	2.0	71	3	0	68	0
02164	1.43	1.39	1.35	1.54	0.39	6	3	0	7	-4
02170	1.13	1.05	1.86	1.52	1.02	136	42	11	77	6
02180	1.65	1.06	1.96	1.79	1.57	57	1	1	53	2
02185	1.54	0.83	1.74	1.82	0.97	42	-1	1	41	2
02188	1.75	1.0	1.16	1.86	1.58	52	1	0	51	0
02195	1.24	1.09	1.32	1.71	1.48	2	-1	0	2	1
02198	0.92	0.79	3.15	1.01	0.73	-5	-5	0	0	0
02220	0.75	0.65	2.28	1.05	0.49	-9	-13	1	5	-2
02230	0.75	0.69	1.05	1.4	0.29	-2	-2	0	0	0
02240	1.41	1.37	1.54	1.7	0.9	17	10	1	7	-1
02275	1.08	0.93	1.99	1.41	1.19	-2	-4	0	2	0
02282	1.44	1.46	12.0	1.8	0.17	0	0	0	1	-1
02290	1.57	1.4	4.09	1.61	0.94	24	4	1	20	0
04001	1.15	1.03	1.87	1.16	0.77	94	-2	4	90	2
04003	1.11	0.98	1.14	1.26	0.88	103	-35	20	120	-1
04005	0.71	0.51	0.68	1.01	0.41	60	-89	5	142	2
04007	1.22	0.9	1.29	1.53	2.21	39	-49	1	83	4
04009	1.27	1.02	1.44	1.51	1.82	97	11	1	82	2
04011	1.25	1.23	1.23	1.29	0.93	20	4	2	14	0
04012	1.15	0.95	1.82	1.23	1.51	10	-10	2	18	1
04013	0.94	0.76	1.18	1.14	0.83	-1077	-5341	783	3700	-220
04015	0.92	0.84	1.37	1.1	0.89	-203	-260	9	50	-1
04017	1.26	1.05	2.33	1.37	0.91	180	-14	9	189	-3
04019	0.88	0.69	1.3	1.03	0.69	-12	-952	203	770	-34
04021	1.04	0.91	1.2	1.21	0.92	240	-201	47	401	-7
04023	1.13	0.99	1.17	1.15	0.74	31	-6	1	38	-2
04025	0.92	0.84	1.03	1.17	0.77	-212	-282	3	79	-12
04027	1.2	0.96	1.36	1.26	1.0	371	-23	21	375	-1
05001	1.11	1.01	1.25	2.15	1.02	12	-2	10	3	0
05003	1.0	0.94	1.11	1.1	1.28	-23	-21	-2	1	-1
05005	0.92	0.9	3.34	1.0	1.55	-63	-65	3	-1	1
05007	0.99	0.91	1.42	1.15	1.25	39	-181	28	119	73
05009	1.04	1.03	1.67	1.22	0.64	-11	-16	1	4	0
05011	1.0	0.84	1.14	1.26	0.18	-2	-5	-4	6	0
05013	0.85	0.84	0.75	1.27	2.12	-9	-9	-2	2	0
05015	1.07	0.93	2.45	1.35	2.07	1	-24	1	19	5
05017	1.08	0.85	1.2	1.34	0.56	-7	-10	1	2	0
05019	0.69	0.56	0.78	1.46	2.45	-11	-18	-1	4	4
05021	1.05	1.02	2.79	1.51	1.16	-10	-12	2	1	0
05023	0.96	0.95	1.67	1.07	0.9	-17	-17	1	1	-2
05025	0.91	0.85	1.16	1.71	0.61	-11	-12	0	1	0
05027	0.8	0.76	0.86	1.05	0.49	-8	-13	3	2	0
05029	1.04	1.0	1.23	1.26	1.45	-5	-13	4	4	0
05031	0.95	0.84	1.19	1.66	0.98	78	-63	100	37	4
05033	1.04	0.99	2.69	1.17	0.93	-16	-46	14	14	2
05035	1.13	0.92	1.23	1.56	1.41	48	-26	70	4	0
05037	1.04	0.98	1.23	1.1	0.56	4	-5	9	1	0
05039	0.92	0.86	0.92	1.74	1.07	-4	-3	-2	1	0
05041	1.09	0.94	1.17	1.37	1.4	10	-2	8	3	1
05043	0.77	0.74	0.78	1.07	0.63	-18	-14	-5	1	0
05045	0.77	0.74	0.81	1.35	0.58	-17	-78	31	27	3
05047	0.96	0.9	3.42	1.64	0.95	-14	-18	3	2	-1
05049	1.1	1.1	1.27	0.99	0.91	-13	-14	1	0	0
05051	0.91	0.8	1.29	1.64	0.7	-101	-173	38	37	-3
