GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
P185	0.98	0.86	1.01	1.38	1.28	9	-9	16	2	0
M24900	1.11	1.06	1.11	1.77	1.07	37	-3	36	5	0
M32940	1.0	0.99	0.98	1.55	1.12	-20	-35	4	10	1
M48500	0.84	0.74	0.89	0.78	1.41	-16	-20	3	0	1
P200	0.93	0.93	0.92	1.57	0.77	5	-4	-2	10	1
M17260	1.17	0.95	1.19	2.11	0.85	40	-2	39	3	0
M27140	0.88	0.86	0.87	1.4	1.0	-292	-343	-12	50	13
P298	0.89	0.87	0.88	1.38	1.01	-341	-387	-23	54	15
M25620	0.87	0.83	0.9	1.5	0.67	40	-64	83	24	-2
P279	0.93	0.87	0.96	1.7	0.76	102	-85	142	49	-4
M24980	0.98	0.88	1.04	3.02	0.73	-13	-21	6	3	0
M25060	0.91	0.85	1.0	1.09	0.81	-230	-364	92	69	-26
M46180	1.0	0.94	1.09	1.51	0.81	-16	-110	70	24	0
M29860	1.07	0.98	1.11	2.03	1.38	62	-21	60	25	-2
M37060	0.65	0.61	0.7	0.79	0.84	-15	-16	-6	4	2
M15020	0.93	0.94	0.88	1.38	1.62	-33	-23	-14	3	1
M18060	0.96	0.96	0.93	1.74	0.71	21	15	-5	11	0
M44260	0.66	0.61	0.73	0.73	0.72	48	25	16	4	4
M38100	0.94	0.94	0.92	0.96	1.05	-26	-33	5	1	1
M32620	1.04	0.92	1.1	1.42	1.69	11	-27	34	2	1
M26940	0.96	0.74	1.0	1.73	1.32	4	-5	8	1	0
M46980	0.98	0.96	0.98	1.11	0.94	-16	-20	3	1	0
M24740	1.1	1.06	1.09	1.98	1.23	26	1	19	4	1
29	0.92	0.87	1.1	1.23	0.85	-621	-2936	1423	901	-9
M28860	0.72	0.7	1.22	1.29	0.21	27	10	11	5	0
M33020	0.91	0.89	0.92	1.37	1.12	-5	-10	2	2	0
P190	0.76	0.71	1.13	0.93	0.68	40	-83	105	20	-2
M17860	0.72	0.67	1.12	0.86	0.67	44	-62	93	16	-3
M38740	1.01	0.96	1.76	1.25	0.83	-10	-34	20	4	0
M27620	0.94	0.89	1.28	1.18	0.89	-25	-99	57	15	2
M44180	0.88	0.86	1.36	1.13	0.63	63	-78	80	68	-7
M28380	1.13	0.96	1.67	1.65	2.22	15	-19	22	11	1
M48460	1.07	1.01	1.85	1.36	5.18	1	-15	2	4	10
M27900	0.99	0.88	1.74	1.57	1.48	23	-106	36	81	12
