GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01089	0.87	0.84	0.81	1.86	1.04	-696	-708	-53	63	2
01091	0.96	1.03	0.89	1.08	2.31	-29	-18	-14	1	1
01093	0.95	0.88	1.96	1.75	1.38	-52	-64	8	3	0
01095	1.28	0.97	3.23	3.8	1.39	63	-123	30	152	4
01097	1.03	0.98	1.08	1.41	1.01	-241	-298	2	34	21
01099	0.91	0.93	0.89	0.92	0.91	-40	-23	-18	1	-1
01101	0.96	1.04	0.85	3.18	1.09	-47	-101	-21	71	4
01103	0.97	0.82	1.08	2.9	0.98	-157	-266	18	93	-1
01105	1.13	0.96	1.18	1.68	3.56	4	-1	5	0	1
01107	0.83	0.89	0.77	0.67	0.91	-44	-25	-18	-1	0
01109	0.84	0.85	0.78	1.74	1.06	1	1	-8	6	2
01111	1.01	0.87	1.18	3.01	5.79	-19	-31	4	7	2
01113	1.06	1.17	0.86	1.69	2.47	-18	-11	-23	13	4
01115	0.93	0.87	1.19	1.75	0.88	-109	-122	7	7	0
01117	0.96	0.89	0.93	2.57	1.34	-215	-323	8	89	11
01119	0.89	0.91	0.89	0.64	1.36	-17	3	-20	0	0
01121	0.98	0.99	0.88	2.91	2.13	-82	-76	-25	15	4
01123	0.94	0.86	0.97	2.75	1.9	-63	-75	2	10	1
01125	0.79	0.75	0.79	1.91	0.85	-105	-146	-3	34	10
01127	0.93	0.87	1.43	1.62	1.86	-115	-131	9	5	2
01129	0.94	0.91	0.92	1.21	0.61	-27	-18	-8	0	0
01131	1.05	1.4	0.95	1.72	0.0	-7	2	-10	1	0
01133	0.88	0.82	4.32	2.12	0.45	-48	-56	5	3	0
02013	0.65	0.9	0.0	1.2	0.06	-13	-2	0	1	-12
02016	0.49	0.53	0.24	0.76	0.26	-19	-7	-1	-2	-10
02020	0.99	0.83	1.33	1.32	1.16	-161	-469	77	193	38
02050	1.68	1.57	2.48	1.71	0.91	82	1	2	80	-1
02060	0.87	0.97	0.0	0.79	0.97	-7	-4	0	-3	0
02068	0.97	0.75	0.6	3.19	0.73	-2	-4	0	2	0
02070	1.28	0.84	0.87	1.44	0.21	6	-2	0	8	-1
02090	1.06	0.98	1.48	1.25	1.07	73	-34	49	55	3
02100	0.87	0.84	0.0	1.11	0.0	-10	-9	0	0	-1
02105	0.87	1.17	0.53	0.68	0.3	-9	-4	0	-5	0
02110	0.82	0.7	3.63	1.11	0.81	-96	-101	6	6	-7
02122	0.92	0.89	2.46	1.06	0.81	-170	-171	3	1	-2
02130	0.95	0.84	3.07	1.16	1.0	-25	-33	3	5	0
02150	1.06	1.02	2.0	1.17	0.95	3	-6	3	6	0
02164	1.49	2.26	0.0	1.38	0.24	2	0	0	2	0
02170	1.09	1.02	2.27	1.47	1.25	-96	-144	10	36	2
02180	1.62	1.09	5.97	1.75	0.92	35	-3	1	36	0
02185	1.67	1.31	3.91	1.81	0.74	26	-1	2	26	-1
02188	1.92	1.61	5.94	1.93	1.32	50	1	2	47	0
02195	0.85	0.78	2.83	1.0	0.72	-15	-15	0	1	-1
02198	0.9	0.75	2.56	0.95	3.49	-19	-17	0	-3	1
02220	0.93	0.75	0.75	1.21	1.46	-16	-18	0	1	1
02230	0.87	0.6	0.0	3.64	0.0	-1	-3	0	2	0
02240	1.34	1.38	0.48	1.35	0.88	12	9	-1	4	0
02261	0.97	0.8	2.46	1.41	1.14	-28	-35	1	4	1
02270	2.08	2.82	9.97	1.99	0.32	63	5	3	56	-1
02275	0.83	0.72	1.33	0.99	1.71	-10	-10	0	-1	0
02282	1.09	1.13	0.0	1.1	1.0	0	1	0	0	0
02290	1.1	0.76	3.08	1.11	4.12	-5	-6	1	-2	2
04001	1.49	1.78	4.41	1.36	1.82	163	18	31	108	6
04003	1.18	1.0	1.58	1.37	1.16	-6	-161	30	125	1
04005	1.01	0.69	2.31	1.42	0.82	64	-184	25	222	2
04007	1.32	0.97	2.96	1.78	0.81	-21	-113	6	86	-1
04009	1.24	1.16	3.44	1.27	0.95	44	9	7	26	1
04011	1.25	1.22	4.8	1.21	0.35	12	1	2	10	0
04012	1.3	1.35	2.22	1.24	0.84	-3	-20	2	15	0
04013	1.19	0.86	1.45	1.75	1.12	5898	-5186	803	9914	368
04015	1.13	0.96	2.42	1.6	1.15	-219	-414	19	178	-1
04017	1.27	1.23	3.53	1.24	0.94	96	-45	30	109	2
04019	1.03	0.74	1.6	1.34	1.07	-306	-1978	200	1441	32
04021	1.28	1.13	1.83	1.43	1.25	609	0	77	509	23
04023	1.43	1.32	4.17	1.42	0.97	102	-15	7	110	0
04025	1.04	0.8	2.93	1.87	1.56	-455	-694	20	213	6
04027	1.45	1.17	2.24	1.53	1.38	584	-5	38	541	9
05001	1.04	0.99	1.07	1.94	2.62	-24	-24	-4	2	2
05003	0.99	0.93	0.91	2.42	0.4	-6	-11	-7	13	0
05005	0.89	0.86	2.29	1.34	1.56	-104	-111	3	2	2
05007	1.12	0.92	2.22	1.91	1.21	220	-174	49	321	23
05009	1.0	0.95	7.79	1.44	1.79	-44	-56	7	5	0
05011	0.99	0.99	0.64	2.34	0.73	-9	-8	-10	9	0
05013	0.87	0.82	0.86	1.66	2.48	-14	-9	-6	1	0
05015	1.09	0.91	8.02	1.64	1.0	-19	-52	8	25	-1
05017	1.16	1.35	0.97	2.59	2.28	-4	-3	-8	6	1
05019	0.74	0.66	0.67	2.99	0.25	-7	-9	-12	16	-2
05021	0.96	0.9	3.16	2.5	1.48	-25	-30	3	3	0
05023	0.89	0.84	3.1	1.3	1.58	-55	-60	3	2	0
05025	0.99	0.89	1.09	3.0	0.38	-4	-10	3	3	0
05027	0.83	0.86	0.73	1.78	1.51	-35	-23	-17	4	1
05029	0.97	0.9	1.03	2.21	0.77	-13	-18	-3	8	0
05031	0.96	0.86	1.16	2.45	0.98	21	-80	54	42	6
05033	1.05	0.95	2.89	1.51	1.57	-16	-64	18	22	7
05035	1.17	1.13	1.16	2.14	1.05	48	-5	41	11	0
05037	0.91	0.89	0.86	1.55	1.98	-34	-27	-10	3	0
05039	1.11	1.11	1.01	3.01	2.16	-5	-4	-3	2	0
05041	1.07	1.01	1.0	2.49	2.44	-11	-12	-5	6	0
05043	0.88	0.82	0.88	1.89	2.09	-27	-28	-5	5	1
05045	0.82	0.81	0.72	1.65	1.02	-13	-61	14	27	6
05047	0.98	0.92	3.31	1.59	1.07	-20	-27	3	4	0
05049	0.94	0.87	5.99	1.37	0.27	-26	-31	4	2	-1
05051	0.97	0.9	1.13	1.86	0.88	-143	-178	4	32	0
05053	0.81	0.75	1.3	1.42	4.77	-44	-50	2	2	2
05055	1.01	0.97	3.07	1.46	1.52	-11	-22	6	4	0
05057	1.08	0.95	0.97	1.95	1.67	-1	-21	-5	24	1
05059	0.99	0.93	1.14	1.9	1.13	-37	-47	4	6	1
05061	1.08	0.88	1.02	2.28	2.14	-1	-22	1	19	1
05063	1.07	0.95	1.89	3.54	0.93	-22	-50	5	22	1
05065	0.9	0.88	2.26	1.17	2.41	-30	-32	1	0	1
05067	0.86	0.76	1.1	1.91	1.28	-23	-31	3	4	0
05069	1.04	0.99	1.04	1.5	1.59	-46	-62	2	7	6
05071	1.13	1.01	2.39	1.67	0.54	22	-10	5	27	0
05073	1.01	1.02	0.92	1.87	2.8	-13	-8	-6	1	0
05075	0.98	0.94	2.32	0.61	6.21	-24	-29	3	-1	3
05077	1.07	1.15	0.96	2.63	0.82	-6	-2	-6	2	0
05079	1.18	1.01	1.3	3.46	4.73	4	-7	4	5	1
05081	0.85	0.85	0.59	1.86	1.24	-24	-21	-7	4	0
05083	1.02	0.95	3.68	1.27	1.81	-27	-37	6	2	2
05085	0.98	0.91	1.29	1.81	1.33	-37	-65	8	17	2
05087	1.03	0.95	4.67	1.74	1.6	-22	-29	2	4	0
05089	0.78	0.74	5.32	1.07	0.19	-62	-64	3	0	-1
05091	0.98	0.93	0.95	2.06	1.02	-30	-42	-4	13	2
05093	1.2	1.12	1.25	2.0	1.95	36	-9	32	12	1
05095	1.07	0.91	1.21	1.47	3.0	-14	-15	0	0	0
05097	0.94	0.83	2.88	2.16	0.77	-16	-23	1	6	0
05099	1.06	1.06	0.94	2.16	0.35	-6	-4	-6	4	0
05101	0.84	0.79	9.41	1.23	0.0	-27	-29	2	0	0
05103	1.1	1.01	1.14	2.22	1.13	-32	-25	-12	4	1
05105	0.94	0.93	2.21	0.6	1.03	-23	-22	0	-2	0
05107	1.36	1.34	1.35	2.31	0.96	35	-1	33	2	0
05109	0.85	0.72	0.94	2.93	0.56	-15	-21	-1	7	0
05111	1.05	0.98	1.44	2.02	1.26	-7	-17	6	4	0
05113	1.12	1.05	2.67	1.6	1.42	-9	-18	2	6	1
05115	0.97	0.87	1.92	1.8	1.13	-18	-62	17	26	2
05117	0.84	0.82	0.89	1.23	1.0	-22	-21	-1	0	0
05119	1.05	0.97	0.97	2.76	1.46	-5	-307	61	197	43
05121	0.96	0.92	1.6	1.99	1.71	-17	-23	1	5	0
05123	1.19	1.25	1.14	1.48	1.42	3	-4	5	1	0
05125	0.87	0.81	1.14	2.01	1.74	-167	-212	9	31	5
05127	0.99	0.88	2.95	1.7	0.43	-10	-18	2	8	-1
05129	0.85	0.78	7.38	1.42	0.0	-14	-16	2	0	0
05131	1.14	0.95	1.45	2.06	1.1	56	-136	32	154	6
05133	1.5	1.0	1.47	2.53	0.2	66	-5	2	70	-1
05135	1.0	0.92	5.56	1.24	2.24	-25	-32	5	1	0
05137	0.95	0.91	0.7	1.9	1.1	-31	-33	0	3	0
05139	1.03	0.95	1.04	2.48	1.62	-44	-51	-5	13	0
05141	1.0	0.97	5.95	1.18	0.09	-28	-31	3	1	-1
05143	1.12	0.9	1.51	2.32	0.96	332	-95	59	348	19
05145	0.95	0.89	1.39	1.47	3.36	-32	-67	13	13	9
05147	1.03	1.01	1.07	1.31	0.0	-12	-8	-5	0	0
05149	1.31	0.98	3.81	2.29	1.1	29	-26	9	45	1
06001	0.95	0.78	0.84	1.43	0.86	-1359	-2084	-393	1443	-325
06003	0.86	0.8	2.18	0.92	0.0	-3	-3	0	0	0
06005	0.9	0.76	2.3	1.47	1.69	-121	-133	3	10	-1
06007	0.81	0.68	1.65	1.17	1.17	-252	-441	21	138	30
06009	0.82	0.72	2.55	1.22	0.95	-189	-190	5	-4	1
06011	1.31	0.87	1.1	1.59	1.82	37	-27	0	61	3
06013	0.97	0.8	0.9	1.44	0.85	-1744	-2311	-171	1009	-272
06015	1.02	0.86	1.86	1.47	1.06	-58	-76	1	17	0
06017	0.92	0.78	1.82	1.61	1.02	-721	-795	11	82	-18
06019	1.27	0.85	1.29	1.55	1.22	1928	-914	143	2436	263
06021	1.24	1.03	1.4	1.51	1.14	29	-35	2	61	1
06023	0.78	0.66	1.62	1.21	1.2	-249	-342	15	64	13
06025	1.46	1.26	1.6	1.49	1.32	515	-10	16	500	8
06027	0.97	0.67	1.5	1.51	2.11	-48	-71	0	22	0
06029	1.37	0.97	1.47	1.7	1.15	1905	-692	172	2392	32
06031	1.39	1.06	1.5	1.66	1.23	444	5	34	397	7
06033	0.95	0.79	1.77	1.37	1.32	-175	-219	5	38	1
06035	0.94	0.81	2.32	1.36	1.35	-50	-68	5	11	2
06037	0.98	0.7	0.79	1.26	0.7	-389	-10111	-2121	15852	-4009
06039	1.16	0.74	0.41	1.61	0.9	215	-253	-28	496	0
06041	0.97	0.83	1.18	1.7	0.78	-783	-879	1	162	-67
06043	0.72	0.69	1.79	0.83	0.21	-91	-83	1	-7	-2
06045	1.05	0.75	2.64	1.69	0.81	-127	-262	11	129	-5
06047	1.34	0.94	1.4	1.57	1.31	644	-199	31	746	66
06049	0.86	0.73	0.43	1.37	2.4	-29	-30	-1	2	0
06051	0.98	0.57	2.4	2.1	0.47	-30	-57	1	26	0
06053	1.31	0.8	1.23	1.68	0.87	873	-515	15	1423	-49
06055	0.98	0.65	0.94	1.59	0.8	-199	-391	-4	219	-22
06057	0.77	0.67	1.69	1.39	1.02	-437	-459	4	21	-3
06059	0.99	0.73	1.08	1.42	0.8	-2082	-5867	37	4671	-922
06061	0.94	0.81	1.82	1.53	0.97	-704	-939	27	213	-4
06063	0.84	0.79	1.74	1.0	1.63	-77	-80	0	2	1
06065	1.19	0.89	1.07	1.49	0.98	2610	-2395	60	4919	26
06067	1.03	0.82	1.07	1.55	0.99	-278	-2116	57	1600	181
06069	1.2	0.76	1.61	1.53	0.84	51	-91	5	141	-4
06071	1.16	0.89	1.04	1.39	1.0	2292	-2050	-1	4348	-6
06073	1.0	0.77	1.19	1.39	0.83	-298	-4613	350	4281	-315
06075	0.62	0.51	0.78	0.97	0.58	-1419	-604	-101	189	-902
06077	1.24	0.88	1.18	1.69	1.09	924	-806	42	1552	137
06079	0.77	0.6	1.3	1.35	0.62	-598	-800	13	203	-13
06081	0.99	0.9	1.12	1.34	0.83	-868	-1114	-3	553	-304
06083	1.01	0.56	1.06	1.64	0.7	161	-839	17	1000	-17
06085	1.04	0.84	1.14	1.43	0.94	-74	-2393	62	2088	169
06087	0.88	0.55	0.92	1.56	0.63	-265	-739	6	490	-21
06089	0.9	0.81	2.53	1.27	1.18	-432	-498	19	42	5
06091	0.78	0.65	0.44	1.59	0.92	-18	-18	0	0	0
06093	1.03	0.82	2.47	1.84	1.27	-123	-159	5	28	2
06095	1.0	0.81	0.91	1.55	0.87	-393	-652	-116	503	-128
06097	0.93	0.65	1.23	1.66	0.93	-1015	-1713	22	691	-16
06099	1.18	0.84	1.35	1.59	1.01	618	-696	35	1257	22
06101	1.2	0.91	1.42	1.64	1.29	90	-119	6	165	38
06103	1.07	0.84	3.31	1.62	1.35	-81	-161	9	72	-1
06105	0.92	0.84	2.97	1.22	1.05	-55	-57	2	2	-1
06107	1.45	0.97	1.72	1.73	1.32	1467	-282	51	1656	43
06109	0.77	0.66	2.25	1.21	1.5	-204	-217	5	6	3
06111	1.09	0.76	1.15	1.52	0.96	-510	-1939	13	1499	-83
06113	0.79	0.62	0.9	1.25	0.52	-4	-295	12	258	20
06115	1.32	1.08	1.82	1.8	1.37	167	-29	26	138	32
08001	1.27	1.02	1.57	1.69	1.14	980	-195	66	1056	53
08003	1.06	0.76	1.51	1.41	0.81	20	-7	2	25	1
08005	1.02	0.81	1.06	1.83	0.98	-468	-1257	25	756	8
08007	0.88	0.76	3.01	1.25	0.4	-49	-53	1	3	-1
08009	0.9	0.82	0.0	1.52	0.5	-9	-11	0	2	0
08011	1.16	0.92	3.83	1.45	2.27	-3	-8	1	4	0
08013	0.78	0.63	1.2	1.54	1.04	-587	-891	17	250	37
08014	0.99	0.85	2.38	1.63	1.39	-74	-133	8	38	12
08015	0.8	0.78	2.0	0.9	0.89	-67	-65	1	-2	-1
08017	0.94	0.99	0.0	0.8	0.0	-6	-5	0	0	0
08019	0.67	0.66	0.53	0.95	0.08	-53	-50	-1	-2	-1
08021	1.06	1.3	2.0	0.86	3.25	-5	3	0	-10	1
08023	0.87	0.72	0.35	0.98	0.0	-11	-5	0	-4	-1
08025	1.11	0.86	0.32	1.9	0.44	-7	-10	0	3	0
08027	0.61	0.58	3.13	0.65	0.0	-29	-26	0	-3	0
08029	1.09	0.94	1.04	1.8	1.32	-53	-77	0	25	0
08031	1.12	0.71	1.11	1.85	1.01	1175	-384	19	1455	85
08033	0.98	0.89	6.0	1.33	0.0	-4	-4	1	-1	0
08035	1.09	1.03	2.3	1.29	1.33	-157	-333	50	82	46
08037	1.07	0.77	1.32	1.83	0.86	22	-103	1	124	0
08039	0.74	0.67	3.13	1.05	1.75	-164	-168	4	-1	0
08041	1.01	0.87	1.32	1.49	1.18	-519	-1107	132	427	28
08043	0.91	0.88	1.21	1.04	0.86	-119	-126	3	4	0
08045	1.29	0.91	2.17	2.47	1.33	19	-140	6	151	2
08047	0.91	0.89	1.2	0.77	2.23	-24	-24	0	0	1
08049	0.85	0.78	1.01	1.75	0.36	-50	-56	1	7	-1
08051	0.68	0.64	0.69	1.14	0.55	-15	-21	0	6	0
08053	1.39	1.37	6.0	1.45	0.0	0	-1	0	1	0
08055	1.05	0.74	2.95	1.29	3.86	-17	-22	0	5	0
08057	0.91	0.77	9.6	1.37	0.0	-4	-6	0	1	0
08059	0.86	0.74	1.82	1.34	0.94	-1771	-2086	50	274	-10
08061	1.01	0.85	7.71	1.68	2.4	-2	-4	1	1	0
08063	1.26	1.16	0.0	1.82	0.0	-4	-12	0	8	0
08065	1.02	0.73	0.45	1.41	0.2	2	-16	0	19	-1
08067	0.74	0.65	1.58	1.05	0.98	-143	-166	3	18	2
08069	0.78	0.67	2.05	1.47	0.93	-496	-719	39	168	16
08071	0.97	0.75	1.47	1.19	1.31	-34	-38	1	3	0
08073	1.16	1.07	0.67	2.15	0.62	-7	-10	0	3	0
08075	1.02	0.86	2.61	1.9	0.7	-29	-46	3	13	0
08077	1.07	0.94	2.96	1.64	1.49	-139	-274	19	107	9
08079	0.51	0.49	1.33	0.68	0.0	-4	-4	0	0	0
08081	0.99	0.82	0.8	1.81	3.33	-24	-39	0	13	2
08083	1.01	0.83	5.35	1.34	2.66	-54	-78	5	17	2
08085	1.15	0.86	3.55	2.1	1.59	-44	-107	5	55	3
08087	1.24	0.88	3.05	1.75	1.55	20	-51	5	65	1
08089	1.21	0.9	2.1	1.52	2.04	4	-27	3	27	1
08091	0.83	0.73	6.1	1.5	0.7	-23	-26	1	2	0
08093	0.79	0.77	1.77	0.96	0.96	-117	-114	1	-4	0
08095	1.16	1.0	0.0	1.63	1.15	-4	-10	0	6	0
08097	0.76	0.7	0.93	1.38	0.64	-49	-53	1	4	0
08099	1.21	0.94	4.57	1.52	1.0	4	-21	4	21	0
08101	1.02	0.79	1.55	1.28	1.1	-109	-279	17	148	5
08103	1.08	1.04	0.88	1.25	4.22	-12	-15	0	2	1
08105	1.14	1.01	4.54	1.16	1.62	-3	-15	3	8	1
08107	0.8	0.74	2.42	1.47	0.98	-76	-85	2	6	0
08109	0.91	0.85	0.71	0.96	1.69	-27	-23	0	-4	0
08111	0.69	0.52	0.0	1.54	0.0	-1	-2	0	0	0
08113	0.71	0.64	1.55	1.48	0.69	-18	-22	0	3	0
08115	1.05	1.06	0.0	1.3	0.0	-6	-6	0	1	0
08117	0.87	0.65	0.41	2.38	1.29	-16	-64	0	45	4
08119	0.74	0.71	1.27	0.89	1.21	-140	-135	0	-5	0
08121	0.77	0.72	0.0	1.21	0.0	-17	-17	0	0	0
08123	1.17	0.95	2.13	1.63	1.22	319	-185	26	461	17
08125	1.47	1.25	1.85	2.29	3.0	7	-9	0	15	1
09001	0.99	0.92	0.95	1.27	1.06	-1840	-2224	-47	375	56
09003	0.88	0.77	0.97	1.25	1.03	-2033	-2460	3	348	77
09005	0.8	0.76	1.87	1.12	1.08	-789	-817	20	8	0
09007	0.8	0.76	0.81	1.15	1.12	-585	-606	-10	15	16
09009	0.87	0.75	0.97	1.31	0.97	-1805	-2374	61	428	79
09011	0.86	0.77	1.15	1.36	1.0	-715	-825	26	80	5
09013	0.66	0.63	0.88	0.99	0.8	-509	-549	14	17	10
09015	0.82	0.74	1.12	1.44	1.38	-335	-404	14	47	8
10001	1.01	0.92	1.1	1.69	1.13	-58	-171	53	54	6
10003	0.93	0.81	0.96	1.76	1.07	-691	-1010	-47	313	53
10005	1.08	0.84	1.23	3.32	1.33	-240	-448	18	183	7
11001	0.74	0.5	0.95	0.6	0.54	-402	-31	-367	-27	23
12001	0.6	0.49	0.96	0.57	0.73	-207	-336	78	17	33
12003	1.15	1.1	1.36	1.92	0.96	6	-6	9	4	0
12005	0.99	0.91	1.28	1.51	1.13	-219	-308	50	36	3
12007	1.09	1.04	1.14	1.21	2.99	-12	-21	4	1	4
12009	0.85	0.75	1.25	1.11	0.94	-1859	-1908	47	28	-26
12011	0.92	0.79	1.11	0.91	0.9	-2995	-3119	448	-237	-88
12013	1.07	0.94	1.45	1.82	3.83	2	-8	3	5	2
12015	0.81	0.74	1.14	1.24	0.83	-512	-510	-9	13	-5
12017	0.84	0.78	1.68	1.18	1.0	-421	-440	16	7	-4
12019	0.92	0.85	1.12	1.17	1.12	-331	-390	29	29	1
12021	1.23	0.75	1.69	1.99	1.27	-48	-741	103	581	9
12023	1.02	0.96	1.22	1.32	0.86	-71	-85	8	8	-2
12027	1.4	1.06	1.45	2.07	0.83	59	-24	5	78	0
12029	1.14	1.08	1.7	1.29	0.83	-18	-24	5	1	0
12031	0.98	0.89	1.09	1.2	1.09	-383	-931	321	165	62
12033	0.97	0.87	1.21	1.19	0.91	-286	-390	78	33	-7
12035	0.89	0.81	1.15	1.34	0.71	-190	-206	10	10	-3
12037	1.02	0.91	1.49	2.19	2.58	-14	-17	0	2	1
12039	1.03	0.92	0.93	2.07	3.86	-27	-51	-17	34	6
12041	1.04	0.93	2.34	2.16	0.32	-31	-42	7	4	0
12043	0.87	0.7	1.36	1.07	0.13	-12	-22	4	7	-1
12045	0.87	0.83	1.06	1.13	0.49	-41	-33	-7	0	-1
12047	1.16	0.98	1.06	3.46	0.94	2	-10	1	12	-1
12049	1.64	1.07	1.62	2.28	2.03	106	-13	10	108	2
12051	1.53	1.2	1.22	1.9	2.06	142	-4	16	128	3
12053	0.9	0.83	1.36	1.07	0.91	-344	-379	26	10	-1
12055	1.14	0.9	1.39	1.69	1.42	-60	-164	18	83	3
12057	0.96	0.78	1.14	1.27	1.01	-676	-1900	443	726	55
12059	1.03	0.95	2.58	1.47	0.74	-19	-26	6	3	-1
12061	0.99	0.79	1.43	1.7	1.26	-270	-393	39	81	3
12063	0.96	1.0	0.82	1.47	0.97	-59	-49	-16	5	1
12065	0.9	0.89	0.87	1.7	0.8	-40	-30	-10	1	0
12067	1.18	0.95	2.39	1.87	2.86	4	-6	3	7	0
12069	1.03	0.9	1.34	1.44	0.76	-243	-461	76	150	-8
12071	1.06	0.81	1.43	1.68	0.97	-493	-1318	196	621	8
12073	0.63	0.58	0.66	0.61	1.29	-256	-370	53	6	54
12075	0.92	0.86	1.03	1.48	0.54	-89	-94	0	7	-2
12077	1.28	1.09	1.8	2.49	6.78	6	-2	3	4	1
12079	1.17	1.06	1.21	2.32	0.6	4	-12	13	4	-1
12081	1.09	0.78	1.7	2.08	1.2	-322	-822	135	355	11
12083	0.98	0.86	1.24	1.29	1.34	-473	-642	74	80	14
12085	0.92	0.62	1.59	2.48	1.03	-440	-591	24	126	2
12086	0.96	0.91	1.07	0.94	0.79	-1542	-419	404	-1475	-52
12087	0.76	0.6	1.39	1.02	1.05	-320	-326	12	-8	1
12089	0.88	0.83	1.1	1.91	0.72	-151	-163	1	14	-4
12091	0.99	0.9	1.34	1.57	0.91	-212	-317	68	63	-26
12093	1.32	0.95	1.91	2.3	0.5	35	-68	18	86	-1
12095	0.97	0.8	1.28	1.0	0.95	-53	-1175	757	381	-16
12097	1.01	0.9	1.54	0.94	1.22	11	-226	148	73	16
12099	0.98	0.74	1.39	1.2	1.01	-1895	-3018	713	399	12
12101	0.93	0.84	1.49	1.25	1.08	-750	-1003	94	144	15
12103	0.8	0.68	1.15	1.26	0.96	-3119	-3366	117	133	-3
12105	1.1	0.91	1.31	1.63	1.16	65	-701	201	543	22
12107	1.12	0.93	1.33	2.16	1.52	-71	-144	19	52	1
12109	0.85	0.78	1.4	1.02	1.14	-586	-624	28	1	9
12111	1.06	0.86	1.24	1.52	1.12	-208	-456	60	191	-3
12113	0.89	0.84	1.39	1.26	0.9	-393	-423	24	15	-9
12115	0.84	0.71	1.36	1.58	0.93	-1074	-1222	31	115	1
12117	0.78	0.71	1.12	0.8	0.86	-1182	-1171	73	-63	-20
12119	0.95	0.82	0.96	2.07	0.54	-131	-147	-9	27	-2
12121	1.09	0.92	1.19	2.61	1.89	-43	-77	3	30	2
12123	1.01	0.93	1.31	1.17	0.46	-18	-25	5	1	0
12125	1.1	1.07	1.08	2.0	0.3	4	2	0	3	0
12127	0.86	0.76	1.16	1.13	1.09	-1277	-1464	89	91	8
12129	0.81	0.76	1.06	1.29	0.81	-80	-83	0	2	0
12131	0.95	0.86	1.48	1.75	1.28	-106	-125	7	12	1
12133	0.96	0.86	1.36	1.42	0.91	-40	-48	6	2	1
13001	1.23	0.99	1.43	3.85	2.22	17	-16	14	17	2
13003	1.57	1.07	1.71	2.79	2.09	37	2	8	26	1
13005	1.17	0.93	1.68	2.79	3.94	8	-13	13	6	2
13007	0.76	0.85	0.66	0.92	1.71	-12	-6	-7	1	0
