GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.93	0.88	0.95	1.83	1.35	-75	-86	-3	11	2
01003	1.02	0.9	1.31	2.45	1.21	-233	-340	32	70	6
01005	1.12	0.94	1.03	4.59	1.46	-26	-39	-10	24	-1
01007	0.9	0.83	1.14	1.14	0.88	-28	-28	1	0	0
01009	0.98	0.81	2.59	2.66	0.49	-49	-117	12	55	0
01011	1.18	1.4	0.96	4.62	1.51	-4	0	-12	8	0
01013	1.0	1.12	0.86	1.75	1.0	-20	-11	-11	2	0
01015	0.97	0.89	1.08	2.0	1.29	-105	-142	10	29	-3
01017	0.95	0.98	0.91	1.24	1.45	-41	-31	-12	1	1
01019	0.94	0.89	1.57	1.47	0.68	-42	-49	4	2	0
01021	0.97	0.85	1.1	3.44	0.83	-34	-65	2	29	0
01023	0.92	0.92	0.91	0.81	2.48	-30	-15	-15	0	1
01025	0.91	0.99	0.83	0.85	0.81	-49	-23	-27	0	0
01027	0.95	0.89	0.86	2.57	0.5	-19	-23	-1	5	0
01029	0.95	0.87	2.03	1.42	3.64	-18	-26	4	3	1
01031	0.96	0.86	0.97	2.27	0.6	-34	-50	-2	22	-3
01033	0.9	0.83	1.02	2.23	0.86	-110	-115	-4	8	0
01035	0.97	1.02	0.91	1.01	0.83	-18	-8	-9	-2	0
01037	0.85	0.88	0.76	1.73	0.0	-22	-16	-7	1	0
01039	1.05	1.0	1.27	1.32	0.66	-27	-42	12	2	0
01041	1.01	1.1	0.76	1.28	2.79	-6	-1	-7	1	1
01043	0.98	0.86	3.19	2.82	1.07	-83	-150	22	43	1
01045	1.16	1.12	1.14	1.86	0.96	53	14	16	25	-2
01047	1.12	1.21	1.08	1.35	2.36	-24	-11	-15	1	1
01049	1.14	0.83	2.61	3.33	1.34	9	-130	16	122	1
01051	0.93	0.9	0.9	2.08	0.9	-83	-102	-1	19	2
01053	1.09	1.03	1.14	1.43	1.18	-20	-29	1	7	0
01055	0.96	0.88	1.01	2.53	1.96	-117	-155	-4	38	4
01057	0.83	0.76	1.04	1.22	5.14	-41	-43	-1	1	2
01059	1.18	0.92	1.95	2.63	3.53	1	-53	5	45	3
01061	0.96	0.92	1.03	1.52	2.47	-40	-43	-3	5	0
01063	1.12	1.65	1.01	3.8	0.89	-7	2	-10	1	0
01065	0.89	1.08	0.76	2.56	0.8	-35	-9	-28	2	0
01067	0.97	0.94	0.91	2.0	2.75	-10	-12	-3	4	1
01069	0.97	0.92	1.02	1.88	0.74	-105	-133	11	17	-1
01071	0.9	0.82	1.77	1.85	1.93	-97	-121	13	10	1
01073	0.99	0.91	0.96	2.93	1.09	-526	-618	-194	262	24
01075	1.08	1.03	1.27	1.35	2.0	-15	-16	-1	1	0
01077	0.84	0.78	1.01	1.99	0.92	-175	-195	3	17	0
01079	0.88	0.87	0.98	0.83	1.76	-78	-63	-7	-8	1
01081	0.69	0.6	0.81	1.8	0.92	-67	-75	-18	27	-1
01083	0.96	0.84	1.05	2.85	0.9	-109	-161	-1	53	0
01085	1.11	1.52	0.99	0.87	3.13	-10	2	-14	0	1
01087	0.76	1.43	0.64	2.06	0.7	-10	7	-18	2	-1
01089	0.9	0.86	0.83	2.03	1.01	-697	-729	-49	80	0
01091	1.04	1.04	1.0	1.5	1.91	-16	-15	-4	3	0
01093	0.99	0.92	2.25	1.33	2.09	-42	-54	9	2	1
01095	1.28	0.96	3.11	3.79	1.23	53	-141	29	162	3
01097	1.05	1.0	1.09	1.54	1.02	-139	-252	44	46	23
01099	0.9	0.88	0.91	0.99	2.21	-43	-27	-17	1	0
01101	0.99	1.05	0.88	3.57	1.08	-7	-87	-2	83	0
01103	1.0	0.82	1.12	3.17	1.15	-142	-266	16	108	0
01105	1.11	1.03	1.13	1.27	4.04	6	3	2	0	0
01107	0.9	0.93	0.86	1.13	1.54	-38	-22	-16	0	0
01109	0.84	0.83	0.77	2.11	0.72	-9	-8	-12	9	1
01111	1.01	0.86	1.22	2.88	4.28	-24	-39	6	7	2
01113	1.08	1.18	0.91	1.72	2.01	-3	-4	-16	14	3
01115	0.97	0.93	1.11	1.97	0.89	-97	-107	-3	12	1
01117	0.97	0.89	0.91	2.77	1.37	-208	-338	8	108	14
01119	0.89	0.94	0.88	0.55	0.75	-16	3	-18	0	0
01121	1.0	1.0	0.9	3.1	3.15	-59	-65	-17	16	7
01123	0.96	0.89	0.97	3.29	1.98	-57	-70	0	11	1
01125	0.8	0.76	0.8	2.08	0.82	-45	-112	20	39	9
01127	0.97	0.91	1.5	1.8	1.44	-96	-115	11	8	-1
01129	0.99	1.03	0.85	1.29	1.48	-26	-12	-13	0	0
01131	1.12	1.46	1.02	2.68	0.0	3	2	-2	2	0
01133	0.89	0.83	3.92	1.94	0.16	-52	-60	5	3	0
02013	0.65	0.68	0.33	1.26	0.08	-13	-2	0	1	-12
02016	0.54	0.63	0.35	0.81	0.29	-18	-6	-1	-1	-10
02020	1.02	0.86	1.39	1.34	1.22	-70	-421	88	208	55
02050	1.74	1.64	2.94	1.75	1.18	91	5	2	84	0
02060	0.75	0.58	0.0	0.82	1.67	-8	-4	0	-4	0
02068	0.71	0.65	2.86	1.18	0.23	-7	-6	0	-1	0
02070	1.15	1.08	3.06	1.15	0.4	0	-1	1	0	0
02090	1.09	1.02	1.57	1.23	0.95	100	2	47	52	-1
02100	0.9	0.84	0.0	1.26	0.0	-9	-10	0	1	0
02105	0.86	1.04	0.0	0.77	0.0	-7	-4	0	-3	0
02110	0.85	0.73	2.42	1.13	0.96	-85	-91	3	6	-4
02122	0.96	0.94	1.91	1.03	1.01	-138	-140	2	3	-2
02130	0.97	0.87	2.26	1.17	0.97	-19	-29	2	6	1
02150	1.06	1.04	1.81	1.1	1.01	6	0	3	4	-1
02164	1.3	2.04	3.16	1.19	0.0	2	0	0	1	0
02170	1.12	1.04	2.3	1.5	1.21	-76	-125	11	38	1
02180	1.69	1.15	4.81	1.84	0.85	43	1	1	41	0
02185	1.63	1.34	3.11	1.78	0.7	24	-1	2	26	-3
02188	1.98	1.97	5.53	1.95	2.11	52	3	2	47	0
02195	0.92	0.81	1.81	1.23	0.55	-13	-15	0	3	-1
02198	1.03	0.92	0.28	1.14	1.27	-12	-12	0	1	0
02220	0.91	0.79	2.09	0.99	1.53	-13	-14	1	-3	2
02230	1.01	0.6	0.0	4.43	5.29	0	-3	0	2	1
02240	1.31	1.3	0.42	1.5	1.18	7	4	0	3	0
02261	0.92	0.82	2.96	1.22	0.74	-29	-32	1	2	0
02270	2.13	3.07	5.81	2.06	1.1	65	8	1	56	0
02275	0.85	0.73	0.96	1.06	1.6	-9	-10	0	0	0
02282	1.42	1.41	6.0	1.59	0.34	1	1	0	0	0
02290	1.01	0.85	1.29	0.95	8.78	-8	-5	1	-7	2
04001	1.5	1.92	3.95	1.35	1.9	176	30	31	108	7
04003	1.19	1.03	1.68	1.36	0.96	14	-139	32	124	-3
04005	1.04	0.72	2.22	1.45	0.69	105	-152	22	238	-2
04007	1.32	0.98	2.81	1.76	0.82	2	-100	7	95	0
04009	1.31	1.25	3.71	1.34	0.9	60	21	8	30	1
04011	1.18	1.09	4.66	1.16	0.75	10	-2	4	9	0
04012	1.34	1.55	3.38	1.13	1.24	8	-7	4	11	0
04013	1.19	0.86	1.43	1.72	1.11	5827	-5274	821	9919	361
04015	1.15	0.97	2.24	1.65	1.03	-186	-379	18	178	-3
04017	1.32	1.32	2.75	1.29	1.02	117	-24	22	118	2
04019	1.03	0.74	1.59	1.34	1.11	-200	-1886	205	1434	47
04021	1.33	1.18	1.87	1.46	1.35	764	67	91	574	32
04023	1.47	1.33	3.69	1.47	1.08	116	-10	7	118	1
04025	1.05	0.82	3.0	1.84	1.32	-433	-667	20	212	2
