GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.96	0.9	1.0	2.32	1.5	-54	-71	1	13	2
01003	0.98	0.89	1.28	1.85	1.23	-299	-376	30	41	6
01005	1.05	0.88	0.99	4.33	1.76	-15	-33	-4	21	0
01007	0.91	0.85	1.03	2.28	1.45	-13	-17	2	2	0
01009	1.0	0.84	2.98	2.55	0.67	-37	-100	14	49	0
01011	1.15	1.5	0.91	4.78	2.46	2	-2	-7	10	1
01013	0.94	0.98	0.88	1.51	1.49	-30	-22	-9	1	1
01015	0.94	0.87	1.03	2.01	1.29	-148	-165	-9	27	-1
01017	0.93	0.93	0.9	1.52	1.79	-51	-37	-16	2	1
01019	0.97	0.93	1.35	1.92	0.21	-32	-37	3	4	-1
01021	1.01	0.87	1.25	3.45	0.88	-26	-60	7	27	0
01023	0.91	0.93	0.87	0.69	2.8	-29	-12	-17	0	0
01025	0.93	1.01	0.83	1.5	1.28	-32	-8	-26	2	0
01027	0.83	0.79	0.83	1.88	0.27	-26	-26	-2	3	0
01029	0.87	0.83	1.32	1.35	1.2	-26	-28	1	2	0
01031	0.95	0.89	1.02	1.86	0.49	-59	-62	-6	14	-5
01033	0.88	0.82	1.0	2.25	0.67	-130	-123	-15	8	0
01035	0.98	1.02	0.93	1.04	2.76	-24	-9	-14	-2	1
01037	0.79	0.86	0.67	1.27	0.62	-32	-22	-11	1	0
01039	0.99	0.94	1.14	1.85	1.04	-50	-58	4	4	1
01041	0.95	1.06	0.67	1.77	0.0	-14	-2	-12	0	0
01043	0.93	0.84	2.76	2.3	1.27	-117	-166	14	33	2
01045	1.09	1.05	1.05	1.9	0.84	10	-19	10	21	-3
01047	1.08	1.15	1.06	1.41	1.63	-28	-16	-14	2	0
01049	1.08	0.83	2.25	3.07	1.92	-16	-131	11	102	1
01051	0.92	0.9	0.88	1.81	0.6	-94	-99	-8	14	-1
01053	1.07	0.96	1.21	1.48	0.94	-21	-35	5	8	0
01055	0.92	0.85	0.99	2.2	2.0	-154	-175	-12	30	2
01057	0.79	0.78	0.82	0.68	4.75	-44	-39	-6	0	2
01059	1.13	0.92	1.53	2.59	3.29	-1	-48	4	39	3
01061	0.92	0.84	1.28	1.52	1.7	-53	-59	3	2	1
01063	1.03	1.33	0.96	4.42	2.0	-18	-4	-15	1	0
01065	0.84	0.97	0.75	1.75	0.74	-39	-8	-32	1	0
01067	0.92	0.96	0.8	1.7	2.4	-24	-13	-12	2	1
01069	0.97	0.91	1.04	1.68	0.79	-100	-132	18	15	0
01071	0.88	0.83	1.67	1.3	0.89	-110	-117	7	0	0
01073	0.93	0.88	0.91	2.66	0.91	-941	-791	-377	211	16
01075	0.94	0.88	1.21	1.49	4.5	-23	-26	2	1	0
01077	0.82	0.77	0.98	1.88	0.78	-199	-213	0	13	1
01079	0.84	0.84	0.93	0.69	0.38	-71	-52	-10	-9	0
01081	0.67	0.59	0.8	1.43	0.91	-89	-83	-20	14	1
01083	0.91	0.81	1.04	2.56	1.13	-106	-147	3	38	0
01085	0.97	1.36	0.87	0.49	0.66	-14	-2	-12	0	0
01087	0.72	1.45	0.61	1.34	0.78	-24	6	-30	1	-1
01089	0.85	0.83	0.78	1.61	1.04	-698	-679	-62	41	1
01091	0.98	1.07	0.93	0.82	1.09	-27	-13	-14	0	0
01093	0.93	0.87	1.78	1.97	0.53	-61	-71	6	5	-1
01095	1.23	0.95	2.97	3.6	1.47	49	-118	26	137	4
01097	1.01	0.96	1.07	1.29	0.92	-346	-345	-29	20	9
01099	0.97	0.97	0.97	1.07	0.36	-27	-17	-10	1	-1
01101	0.97	1.05	0.86	2.81	1.12	-66	-103	-23	56	3
01103	0.96	0.83	1.1	2.62	1.02	-157	-253	17	79	0
01105	1.15	1.1	1.16	0.0	5.54	6	-2	8	-1	1
01107	0.89	0.93	0.83	1.37	0.26	-39	-25	-14	0	0
