GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.83	0.83	0.82	0.9	0.78	-101	-85	-14	1	-3
01003	0.93	0.87	1.06	1.54	0.68	-212	-278	20	48	-3
01005	1.14	0.98	1.15	2.7	0.29	13	-11	12	13	0
01007	0.93	0.93	0.95	0.9	1.71	-27	-25	-2	1	-1
01009	0.98	0.9	1.9	1.54	1.23	-50	-82	3	27	1
01011	1.07	1.1	0.97	2.08	0.8	6	-1	-2	8	0
01013	0.92	0.9	0.93	1.6	0.85	-4	-9	3	1	1
01015	0.84	0.77	0.96	1.24	0.86	-120	-157	25	14	-2
01017	0.95	0.91	0.93	2.95	0.85	-34	-33	-10	8	2
01019	0.84	0.8	1.37	1.11	2.93	-50	-53	1	1	1
01021	1.02	0.93	1.18	1.66	1.23	-8	-40	8	23	1
01023	0.81	0.74	0.86	3.35	0.0	-30	-18	-13	1	0
01025	0.85	0.87	0.85	0.64	0.1	-39	-20	-19	0	0
01027	0.91	0.82	1.21	1.39	1.67	-22	-24	-1	2	1
01029	0.99	0.96	1.46	1.53	0.33	-9	-12	2	1	0
01031	0.92	0.87	1.01	1.26	0.72	-56	-72	3	13	0
01033	0.91	0.9	0.94	1.09	0.81	-60	-58	-5	4	-1
01035	1.01	0.93	1.03	3.0	0.46	-7	-6	-3	3	0
01037	0.69	0.69	0.7	0.86	0.21	-37	-19	-17	-1	0
01039	0.99	0.97	1.13	0.97	0.38	-22	-29	9	-1	-1
01041	0.88	0.92	0.79	1.42	0.49	-21	-16	-4	1	-1
01043	0.99	0.93	1.57	1.74	2.27	-19	-61	7	29	7
01045	1.02	0.97	1.01	1.48	0.91	26	-10	13	21	2
01047	1.0	0.84	1.03	2.49	1.12	10	-21	27	3	1
01049	0.98	0.86	0.99	1.56	0.38	-37	-104	1	68	-3
01051	0.8	0.78	0.78	1.1	1.17	-135	-127	-19	10	1
01053	1.02	0.98	1.05	1.26	0.83	6	-7	10	4	-1
01055	0.87	0.82	0.92	1.87	0.47	-137	-150	-7	25	-5
01057	0.92	0.83	1.28	2.14	3.43	-22	-25	0	3	0
01059	1.04	0.91	1.14	1.66	0.35	7	-29	0	35	1
01061	0.93	0.89	1.16	1.19	0.83	-35	-41	4	3	-1
01063	0.97	0.73	1.01	0.82	0.0	-8	-4	-4	0	0
01065	0.96	0.9	0.96	1.83	2.6	-14	-12	-5	2	1
01067	0.86	0.82	0.83	2.31	0.7	-29	-23	-8	3	0
01069	0.9	0.84	0.97	1.46	0.79	-62	-102	23	18	-1
01071	0.85	0.83	1.24	1.0	0.7	-76	-80	1	5	-1
01073	0.92	0.84	0.93	1.7	0.9	-83	-355	70	185	18
01075	0.88	0.89	0.85	0.94	0.57	-18	-18	-1	1	0
01077	0.77	0.74	0.84	1.41	0.64	-137	-152	-2	15	2
01079	0.89	0.93	0.84	0.66	1.16	-69	-54	-9	-6	0
01081	0.71	0.63	0.83	1.17	0.85	-18	-65	10	29	8
01083	0.94	0.89	1.05	1.35	0.91	-119	-138	-10	28	2
01085	1.01	0.84	1.05	0.88	1.3	-10	-10	-1	0	0
01087	0.68	0.91	0.64	1.58	0.94	-16	-5	-13	2	0
01089	0.86	0.83	0.85	1.32	0.71	-505	-549	-1	71	-27
01091	1.0	1.06	0.91	1.97	0.69	-8	-6	-7	6	0
01093	0.92	0.87	1.52	1.69	0.9	-46	-53	2	5	0
01095	1.04	0.84	1.61	2.04	1.25	15	-124	11	124	4
01097	0.96	0.89	1.05	1.1	0.98	31	-201	208	17	8
01099	0.85	0.83	0.87	0.75	0.49	-41	-27	-14	0	-1
01101	0.93	0.85	0.89	2.61	1.03	85	-99	94	86	4
01103	0.94	0.85	0.91	1.73	1.27	-158	-225	-10	72	5
01105	0.89	0.68	0.96	1.73	1.5	1	-4	3	1	0
01107	0.85	0.8	0.93	0.62	0.2	-45	-33	-8	-4	-1
01109	0.7	0.67	0.72	0.98	0.73	1	-5	3	2	2
01111	0.92	0.87	0.91	2.04	1.86	-31	-33	-4	5	0
01113	1.05	1.15	0.89	1.55	1.18	61	50	-20	24	6
01115	0.94	0.94	0.87	1.53	0.74	-58	-66	-4	12	-1
01117	0.89	0.85	0.75	1.6	1.03	-246	-289	-34	74	3
01119	0.67	0.49	0.75	0.19	0.26	-13	-5	-8	0	0
01121	0.81	0.82	0.78	1.46	0.51	-114	-95	-27	9	-2
01123	0.92	0.8	0.98	2.93	1.38	-56	-68	1	10	1
01125	0.74	0.65	0.82	1.87	0.59	47	-87	56	68	9
01127	1.0	0.94	1.35	2.45	1.08	-26	-57	14	16	1
01129	0.84	0.83	0.9	0.77	0.8	-34	-25	-6	-3	1
01131	0.96	0.94	0.95	2.72	0.86	-5	-4	-1	0	0
01133	0.87	0.82	1.72	1.68	1.35	-48	-54	1	4	0
02013	0.57	0.84	1.29	0.93	0.1	-12	0	1	-2	-10
02016	0.54	0.71	0.59	0.9	0.28	-21	-4	-1	-3	-14
02020	1.02	0.84	1.39	1.32	1.21	355	-91	105	226	115
02050	1.76	1.09	3.54	1.86	1.04	120	6	2	111	1
02060	0.84	0.54	2.82	1.24	0.0	-1	-1	0	0	-1
02063	1.14	1.04	3.72	1.4	0.94	2	-5	2	5	0
02066	1.24	1.22	3.75	1.2	1.51	4	2	0	2	0
02068	0.77	0.86	0.0	0.55	0.14	-4	-2	0	-1	-1
